,DIVISION,YRCONC,SQM,NormalizedGasKWh,NormalizedElecKWh,NormalizedHeatKWh,NormalizedCoolKWh
4957,3,1,4738.053,31.404451706850896,566.3440235894365,101.65948965112885,34.69598943215705
4961,2,1,10590.942,198.24866062348377,261.0376867326816,197.14798496158326,8.931284558729528
4962,2,2,24619.295,247.60242259934742,321.5309780397855,191.33954785305593,17.87796197779019
4964,3,1,2833.5415,110.74922103064311,120.38397884767173,109.71110190410131,6.930585476867024
4965,3,2,1393.545,347.1049436688446,174.33595614063412,346.9083074748214,95.21986769569695
4966,5,2,6131.598,45.35298624763072,59.218657191811985,42.21627091730411,22.033004285669087
4967,8,2,139.3545,126.79985076190579,23.982002734034424,125.30457446297035,1.9243007222586999
4968,1,1,38090.23,54.49872782156999,2.3750972362204164,54.49872782156999,0.0
4970,2,0,789.6754999999999,113.87592299241905,58.74311663461764,113.87592299241905,8.072413695245707
4971,8,2,2787.09,39.19537688628641,113.92420051020957,93.25739641812787,9.338221308246236
4972,5,2,4366.441,72.29665603680435,153.95329972396283,0.0,41.94955438834511
4973,8,0,2740.6385,106.02250021080854,33.993903245539315,106.4501344752327,1.186233282134802
4974,1,0,325.1605,209.45404976311698,39.632735218453654,208.49775792877674,15.074440084204571
4976,8,3,1509.67375,9.063092410529096,81.97532745071577,13.55173617346132,7.276914257136684
4978,3,0,1161.2875,199.76765170123682,73.69579023282348,199.76765170123682,21.564534087381467
4980,9,2,650.321,10.160938731795529,31.15077015812191,10.826557506216162,2.817050073732818
4981,3,1,1416.77075,109.07128872119927,67.22823717245716,109.07128872119927,7.529854403755866
4982,7,3,19509.63,13.363870436702285,382.13507893281417,5.296408654597756,93.46217446220149
4984,5,3,1532.8995,47.6184608038557,164.70420924528972,0.0,0.0
4986,1,0,2136.769,163.20648660290377,177.97478342300926,161.31976666452954,17.174143922904165
4988,5,0,31587.02,26.031353787853366,25.773181515698536,22.680853038969804,13.645843628522096
4989,3,1,1300.642,51.291402038377974,73.3099500093031,55.81215676796537,7.411487044090534
4991,4,1,31587.02,101.80966675571169,67.7959490955462,88.00980484373011,8.571432933654394
4993,6,0,2043.866,37.42693209535263,14.60858979991839,37.42693209535263,3.813327377626518
4995,9,1,1625.8025,52.77198695475004,156.92188934387787,26.658820563383316,20.13386381925234
4996,3,2,32516.05,124.11397160079409,245.73971930784953,122.34341664771706,22.431569012810602
4998,3,2,998.70725,349.9562785260646,108.55833879247396,256.53577017188974,17.98175758411687
5000,6,2,5388.374,159.33324198264637,171.52762595914834,39.848471570458926,50.52447892406875
5002,3,3,9290.3,166.82125739265686,140.79491512652984,138.37378353497735,38.631378014488234
5003,6,1,32516.05,60.85200401041948,233.65980800250952,51.03060746508263,23.9859353142525
5006,2,1,13563.838,34.74082309785771,263.39587659481043,32.2994718895935,55.781018296812455
5009,3,3,278.709,56.69536723607778,40.97822459985146,8.33548187177307,0.7087315228428218
5010,7,3,16536.734,0.748612882749399,217.44444822054948,2.355150555182178,70.50646353119063
5011,9,0,13935.45,15.73196808291085,160.276273819647,14.477281950780206,4.184649545511627
5012,5,1,5574.18,0.3130406147630683,211.4576493762311,146.33344842416284,44.35697182634935
5014,4,2,4645.15,119.9810333184074,44.45561499628645,102.1574029269238,14.707335782482808
5015,9,1,130.0642,237.06528652004167,14.884956813635112,237.06528652004167,0.0
5016,7,1,12263.196,3.3214740099562956,421.20822337015574,5.975417371947737,55.424138618105765
5020,3,3,5574.18,227.6136501419043,153.31546523434835,225.83446062165197,11.366886427600114
5022,7,2,13378.032,31.357054229575777,168.5781585811725,10.323049676065958,59.546110097957616
5023,8,3,19045.115,111.62081380810774,227.26636200411494,79.78263128713058,12.208468563881079
5026,3,2,5109.665,70.23255993455541,118.77353994831364,155.3762996088785,19.009739531456564
5027,9,3,45522.47,0.6483457773051419,40.32147201151431,0.734388865806271,6.214963421690432
5028,7,1,46451.5,40.6583543759405,329.86835731892404,21.20335230558755,68.79754894873147
5030,5,2,39948.29,119.76729581569074,165.08133389439197,0.13966036160746806,31.60153699500029
5031,2,3,11148.36,115.4125383553276,69.13294870276883,115.54121939406333,6.739758126666165
5032,9,3,5109.665,41.027640016126306,21.374199678452502,30.08413320521013,1.143682754153159
5033,2,0,4273.538,77.742846428416,54.782009660379764,79.68772057250926,5.610166400064771
5035,9,3,26477.355,0.2362069451423679,203.09551312810513,102.50436148648535,0.0
5036,3,2,464.515,18.093474135388522,120.85723819467617,18.093474135388522,0.0
5040,9,1,260.1284,6.508597934712243,81.35213225468654,0.0,0.0
5043,5,2,42270.865,37.62563605414746,104.56670333100588,0.47947708538729933,30.95509665259985
5044,6,3,1114.836,45.13326418056109,304.4869379890854,44.723430187937964,166.9856641784083
5049,7,3,2415.478,14.567902844902747,63.9173695641194,7.4485968247278596,23.02342096181377
5053,5,3,27406.385,252.0140149932945,130.59650150868129,40.06020899545855,16.465672919248565
5054,9,3,20438.66,14.586457577649417,20.516119941326878,11.668288512162736,0.4743358263212951
5058,7,2,8175.464,72.50691992307715,167.58718526557024,18.607607999374718,17.203635611385486
5059,3,2,19974.145,69.96100097330824,100.58948705939603,48.493669382494225,11.336192742868343
5060,3,3,46451.592903,93.99075397500586,116.45133486155748,91.51407033353766,9.219104428286306
5063,7,2,2461.9295,24.53034040414236,130.58619265905054,22.849716983366093,0.0
5067,4,1,10962.554,91.07024516412872,115.85174403701912,98.94731322764751,32.96539938476016
5070,6,3,13563.838,59.352728726780725,326.02770690714533,15.56771384109719,20.260082044035034
5071,5,0,1625.8025,22.149016772332434,176.36521041147373,353.86673511388994,0.0
5072,3,0,789.6754999999999,33.634624080397586,65.17360612048874,35.19930138898827,9.448186651352362
5074,5,2,25548.325,181.4324785123878,345.8596209340534,143.48203337940942,86.48764147352126
5075,8,1,659.6113,6.586875596279202,34.11857862350145,9.82677420323151,3.0426255705443497
5076,9,3,1393.545,18.733225260755844,43.02049808222913,18.297891654736663,7.938423974109197
5077,3,3,5109.665,57.80238025565277,88.67000087089858,53.33025949215849,6.4497054014304265
5078,8,3,19974.145,176.27777220832232,205.63823883325168,139.91752682865774,5.022710999194208
5083,9,3,13749.644,21.001244288143027,20.679444500526703,0.0,0.0
5084,5,3,5481.277,56.419759323055565,393.23993295722875,34.72424446420059,27.269250029509546
5085,2,0,15421.898,153.49834822964075,60.356838049376286,115.73971413648307,1.686889217980822
5086,6,3,418.0635,25.28440016408991,51.45629790689692,19.24090416168836,1.1160243168800914
5087,9,3,1068.3845,203.9284205330572,225.0481919196694,81.32893101032448,15.590539066225691
5089,7,2,12077.39,47.90103791969954,155.43051934234137,81.78959946652382,20.272690104650096
5095,9,2,7246.434,277.28380715563,179.56666685986514,47.56873003162659,14.709455020772976
5097,3,2,38090.23,135.48105789245693,87.82070887994112,135.48105789245693,1.803149026246363
5098,3,2,18580.6,206.07285961206856,97.57677362410257,57.272504980840246,4.09522739610131
5100,5,3,1207.739,63.01951401917136,153.38082151855656,62.532736308093064,43.28244925931845
5102,2,2,17279.958,20.87691593914754,62.52567280545474,22.05880224384805,10.794197504646714
5104,3,3,4738.053,101.34712325294801,127.41182928937266,36.2040696606813,19.072040742473757
5105,9,1,771.0949,25.096864564919315,67.80228996456856,25.579174977035905,36.93380347347648
5107,5,3,31587.02,12.726252415960733,97.04432390266635,3.568854139421826,41.89985753268273
5109,9,3,29728.96,8.60471967125658,21.27346533481158,8.60471967125658,5.932435766101472
5110,3,1,29264.445,174.84537859474187,72.39723835528062,145.59583736862257,4.815648933167877
5112,3,1,297.2896,145.7115601723034,29.109662766541447,125.75679827683174,3.9126790812729406
5116,5,3,19509.63,23.94720894999034,320.2892622771421,8.859669800759933,25.168982179057217
5117,3,1,929.03,266.9841068480028,51.02311012561489,265.61375236644676,7.9382136680193325
5118,9,2,1230.96475,11.361052417626093,45.92332964855411,8.22574574129763,2.265591793753639
5119,3,0,27870.9,83.56713323075323,82.93991223821261,75.39365014000266,5.452605991912712
5122,3,0,1393.545,146.87293612118734,49.13798980298447,135.0537338708115,14.888829938035729
5124,3,2,4134.1835,119.15465727779137,16.527568261060498,119.15465727779137,0.6743027618391879
5126,3,1,148.6448,69.28271247968311,30.24660129382259,58.89424884691561,15.378632821329775
5127,3,1,5574.18,128.39149982652157,467.8203789615692,128.05495750621617,83.48326316211532
5128,2,3,176.5157,170.35291372382173,519.3815620933435,170.35291372382173,11.085898121243607
5131,5,3,9661.912,27.280390322847072,168.84980943730392,4.7108968564400096,13.680340369587304
5132,7,1,16536.734,36.83114772439347,114.986066777152,36.628208255148806,0.0
5133,3,1,19509.63,109.72207993124421,50.668413496309256,85.77979815250212,6.665110731161996
5135,2,2,4645.242903,57.42080532984349,66.00193066373218,57.42080532984349,14.827607711647797
5137,6,1,3716.12,364.4316418005877,318.4498885934792,300.4166236833041,84.88524242193472
5140,5,0,2554.8325,313.4429494317142,194.3008005417185,295.91213968039,46.66191223221092
5143,2,1,2276.1235,105.61391570624353,100.99144444490818,97.92366579405731,7.9607722151280464
5145,8,3,4830.956,85.90461828342052,74.33766732712945,85.82369088230156,16.561543911598452
5146,9,1,45057.955,2.3964097086518907,73.76262415815364,0.833033262472742,10.282231143046772
5147,6,1,14121.256,115.44588155571999,119.35383084904063,115.44588155571999,22.661401272025664
5148,3,2,6689.016,44.90135790271694,589.2232878498123,44.90135790271694,3.1042931414725277
5151,2,2,20903.175,105.15311503419936,81.37084438129615,104.84650277558315,11.387345705042417
5152,7,1,2043.866,26.669488817760072,22.67810120624346,19.02534041957741,2.5513474479246687
5154,7,3,20438.66,73.20249297625188,181.18859064146085,11.040109001421817,26.415142720804596
5155,3,0,1393.545,117.45595118923322,25.421496973545885,106.25315608824975,6.722223856423725
5156,5,3,16536.734,68.91086059393591,109.0367057969246,52.704484269808056,22.453441926380385
5157,9,3,3019.3475,3.2447641283422994,92.61901785071113,41.414348795228115,37.77657111710395
5159,9,3,4459.344,35.314270006754356,113.48709585983947,49.456828784906484,4.5083710808136805
5160,4,3,13192.226,97.42611038993724,75.22650081949779,70.87660308139051,8.958128595507688
5162,7,1,1393.545,6.17521771668658,88.96304030368591,13.663376352396225,0.0
5164,3,3,31587.02,201.52181788953186,173.57765943099412,188.10959030674627,21.468729148143765
5165,4,2,4738.053,20.255692900016108,162.89180386964858,33.70662298880996,22.632337279680073
5166,5,3,9290.392903,112.16923808620543,127.47404898425532,104.8658012317652,30.91146841219876
5169,5,1,29264.445,22.487529460408357,217.61198614906246,25.676000117993013,19.589341294290733
5170,9,2,1021.933,18.250458072104532,255.43259685321837,59.436229149073384,9.381754668848155
5173,5,3,2415.478,92.09222788201757,369.95700229933783,80.57396555754183,37.17152049656425
5174,4,2,19509.63,105.37362597670997,259.79334308236497,79.65712691455451,32.93722346087547
5175,2,0,8639.979,20.843063442746796,200.68926093454627,139.61681972733965,18.191035808883335
5176,7,3,4923.859,478.26313022062567,157.74598744602557,360.7906124667664,24.064294172924125
5177,9,1,22761.235,8.523461180423647,50.07913674279976,8.616141786638554,11.1485447137205
5178,5,1,7432.24,5.100264426606246,99.95465700784689,5.100264426606246,44.133876497395136
5179,6,1,16165.122,85.99100555418018,453.6497775890587,96.85144772263396,46.88636486776902
5180,2,0,12263.196,104.78128112149558,130.0448105045373,94.06876687219221,7.592790695101018
5183,5,1,23690.265,305.62751065954734,494.690329550978,31.221670972865862,163.03777970305526
5184,9,2,16165.122,29.682220796910784,24.765355931121338,13.699791939646358,5.511107344565665
5185,5,3,19045.115,170.3262353569406,306.2265573087902,130.527649310755,39.30954744599862
5186,3,3,2136.769,14.585870299971596,60.957454923765745,13.637847021835308,7.559635275034411
5187,9,3,19045.115,79.18078142269027,60.797217554212715,70.0493320361153,2.744894567242046
5188,1,1,3855.4745,375.6423525187367,153.57149943541322,341.92866467616375,16.56859788775675
5189,2,1,1393.545,133.7998889630403,88.70901190847802,132.8156564624752,6.384472276101597
5190,6,2,2694.187,66.11729762002416,21.55381196628148,66.11686250397617,0.0
5191,9,0,222.9672,169.21885197015527,269.7706209702593,48.85804791467086,39.799113093764475
5195,3,1,9011.591,0.1723967910882773,87.18116479098974,76.48732755581118,0.0
5200,9,1,4459.344,93.1659921338206,280.0790878658386,24.451500420689683,48.64537588129555
5201,5,3,34374.11,148.07534982208995,163.76057445560045,96.67367959123888,57.33399862361528
5203,9,1,27870.9,42.60361840923688,64.33290636470296,45.474107260404224,4.633221919887768
5205,7,3,19045.115,71.3176008640011,257.4914354678352,47.704561329453774,42.3330155116417
5207,3,2,2647.7355,313.3865129371873,190.79398225389207,245.1645456341844,11.24429181313617
5209,2,1,929.03,151.1973550940228,30.923651550541965,150.43205123300646,4.351758764517831
5210,9,3,10776.748,9.912895389685275,131.91075823615807,9.912895389685275,19.94593719812322
5211,5,1,2787.09,61.216212096846526,38.14480336121187,60.96321387073973,12.976096050719567
5214,9,1,143.99965,84.7669223501585,93.85439478498732,82.22696750999047,12.38838550649255
5215,9,3,1347.0935,338.3871398295664,409.2306881445126,86.50237568958651,19.44555374292876
5216,2,0,111.4836,277.11244813586933,89.78899138527999,253.27951050199314,16.135734744841397
5217,9,1,32980.565,30.303048919416636,32.99376466109662,30.303048919416636,0.0
5219,4,2,5759.986,152.1182617173028,76.12813642255381,117.06983599230972,9.872242742951112
5220,5,2,28799.93,52.50875302464277,127.08378110641242,28.97640724182316,11.717210580859051
5221,9,2,11891.584,44.01837902166776,90.44943045434485,44.01837902166776,44.47803748440914
5224,6,3,6224.501,78.86887995953411,162.68018914287265,12.969984618526048,18.400825499586233
5226,3,1,2322.575,70.52366562414562,86.46007125711765,70.52366562414562,6.534294334520953
5227,5,2,11891.584,237.31137985267566,436.9247191963661,170.55591401187598,54.40361412735259
5228,6,1,4227.0865,63.47134856454913,125.43888089349484,43.263383047874704,46.2094247084842
5229,7,2,2740.6385,80.70214602254183,104.82849160879846,16.058687861241093,21.424273470579944
5230,6,1,19974.145,30.83764169570212,95.74317198558437,27.914362592391317,26.287415117843594
5232,3,1,5388.374,51.633263393372474,105.55243566983287,72.53585761251911,8.83644548169819
5235,7,3,19045.115,31.0825732577619,291.1284074682668,16.627373959359133,48.75031605542944
5236,4,1,19045.115,174.09161714287364,215.16010798569604,167.4120700344419,6.053522302490691
5238,7,1,28799.93,278.39406023157005,376.471192811927,177.28833903867127,89.60513945273479
5239,8,2,2322.575,32.04875534051646,51.350333143170836,32.04875534051646,4.678258969032217
5240,7,1,33445.08,10.636072765321536,121.35611575753444,15.699586202723989,28.69663399764629
5241,6,1,21832.204999999998,54.84752396397891,181.86674227362744,41.788213820637914,18.88092725480546
5243,3,3,1347.0935,29.369245449554917,77.64568680644662,28.823392367344955,11.209242070427926
5245,6,0,5202.568,95.58732876667831,122.36745391891081,88.53309919274481,34.75075296122992
5246,3,2,13935.45,255.89035545461397,190.5471298020516,178.47542193901168,17.33940061957095
5247,2,1,380.9023,91.73243874872901,135.76972362729234,95.88957461532786,5.462828919646849
5248,9,0,199.74145,67.64324201110988,97.13557201071686,67.64324201110988,39.53803397842562
5249,4,2,7896.755,124.2852208453979,123.07675747822998,120.66593963545786,16.180233039267396
5250,3,1,12077.39,50.15242123256764,34.565912005822454,23.9953990882964,2.37366012673268
5252,4,0,5109.665,87.13359854041312,146.69435276089527,80.38994258155869,5.714628261148237
5255,9,1,1672.254,58.19853001338314,30.61496638668528,58.00241958458464,0.11198799285276043
5257,3,1,371.612,87.96104785098436,120.41591767757768,78.38291987072537,15.356550681894019
5259,7,2,32516.05,73.78433235946557,151.92241985111968,63.63183891936445,62.72654330744356
5262,5,2,3809.023,7.5319330789023855,138.77128071949159,6.292409502909277,31.18667477224475
5263,8,3,9104.494,191.28479461802053,227.24898275510972,43.35538370841916,81.83502459148197
5264,2,3,8732.882,25.320394573406585,72.54317646797472,21.69566843614743,8.294595235685083
5265,7,3,25083.81,57.484330532203835,219.52319045631424,1.5498273619119265,41.46551428965536
5266,9,3,1834.8342499999999,49.36735801885103,115.49054090308158,44.286948550257335,23.95716464252834
5268,9,3,10405.136,74.08698610666886,157.2015012586092,70.3746235759917,3.3035049591855405
5269,1,3,19509.63,125.73504098519552,57.9878757311133,95.60869361212899,7.264257759321935
5270,3,3,25083.81,20.225206764283417,46.85109638448066,19.789779688890963,6.831162410973453
5271,8,3,6131.598,51.25537005018921,40.36957413059369,7.785005681553162,3.395869789245805
5272,7,2,445.9344,33.50438894151248,47.99136375215727,36.83971208545473,10.308941642537558
5273,2,1,43664.409999999996,12.744354400780866,231.00515957962105,458.45359929652096,37.0499974803049
5274,7,1,13378.032,21.20483443775587,29.866052047117247,5.53431428920188,5.203520335352764
5275,7,3,19045.115,101.44204009400836,282.465976183394,16.45257882218091,78.86479908737752
5278,3,1,3344.508,112.27129268131517,48.5706716802591,112.27129268131517,6.3368729977623035
5280,9,1,24154.78,2.811905663226906,9.505571982025918,0.0,8.211292081360295
5281,8,3,13006.42,397.3404514065362,179.42962014143785,378.68624865904684,36.668203713704465
5282,5,2,10219.33,129.3302440757858,188.5000288668631,129.3302440757858,33.28460951823652
5284,8,1,2554.8325,199.68781186203012,43.38444888265669,199.68781186203012,8.829529114335285
5286,9,2,29728.96,66.81389971647177,114.54733027996943,65.5003278791791,6.824711928873395
5288,3,0,27870.9,136.58990418892105,175.43082569992356,119.92136948071285,8.88109999131711
5290,2,1,18580.6,88.58313326480308,71.78648698104475,62.00481787261983,4.355670457789309
5291,9,2,483.0956,24.830273821579006,126.17378423649481,24.925518214200256,7.894971500464919
5292,6,2,13935.45,19.169988948186102,81.9855117703411,22.147965241883114,30.812386868812993
5293,2,1,25083.81,3.2060579216235494,50.37069727445711,3.1862307308180053,7.926600098390157
5294,6,3,17094.152,199.46753691022525,310.38275545929395,128.3410686547657,54.87619098455426
5295,4,1,16536.734,15.394884283498785,179.48036172076058,78.25087895590508,0.0
5296,5,1,19974.145,219.4253189521254,527.1474198269813,193.6920261451992,101.52890855728744
5299,5,1,929.03,29.467984158746223,37.32710461449038,18.498208205332446,14.07105470759825
5300,6,1,464.515,105.70026137799641,44.218163030257365,105.09016341129997,3.788664208906064
5301,5,3,9661.912,113.67400059781127,142.89180029791206,58.00480574983503,17.270689980099178
5302,6,1,19509.63,89.80358456987652,236.73729332642392,21.257138688944895,66.96321657084219
5303,9,3,1579.3509999999999,68.13824529506108,89.40064621480596,63.485037492615646,7.657677715086768
5305,3,0,20438.66,345.2363406026129,255.74837097931078,307.92508163636955,18.526111999710356
5306,7,3,7803.852,37.30593439842273,35.53347756979502,4.848757120457949,7.692170564741618
5307,3,2,557.418,140.43820068960815,53.702966176190934,138.2478627636711,0.0
5311,3,3,2229.672,195.81836621619684,11.690957234965502,195.49554636825508,3.839926318310496
5313,8,3,46451.5,12.673419320065015,68.85065067866485,7.7081303934641525,24.04726687923964
5315,7,0,22296.72,34.909956548990166,151.38186244434158,22.568327683130075,44.50285853206211
5316,5,2,5016.762,105.08405285102225,73.43182714268686,86.4459093102284,14.159091173549793
5318,3,3,343.7411,101.04411865209019,329.0703381120267,179.62243135313176,54.83788132696381
5321,4,1,529.5471,61.014777603352,31.757326213286788,59.57418088778128,0.916491802145645
5322,2,2,20438.66,348.5248873704539,262.70968840423,306.2424799675713,11.958783358155575
5323,5,2,14678.673999999999,45.92382207602677,72.38909999636208,33.04648070711293,6.550628728657644
5324,2,1,26477.355,453.8294289107051,116.90340670357746,307.5101512429395,17.078714045568375
5325,3,3,27870.9,139.65831210125975,158.23407209670302,44.162102203481055,6.979701602244636
5327,1,1,3901.926,256.74189983433826,236.5116611642558,238.4790692091547,38.87147546416821
5328,5,0,5388.374,30.120799643454596,205.0566645893548,27.56748428431286,19.211950814661346
5329,7,3,7803.852,70.0698205756593,113.25137893440316,11.337939296516645,13.639176130198267
5334,3,1,278.709,228.3471977833511,25.567886218241966,228.3471977833511,0.0
5335,3,2,21832.204999999998,45.5607694779799,121.04631666842631,38.950007849184274,6.307289941121386
5336,9,2,5016.762,7.049109622102864,45.87221797645573,7.019141004297196,11.04521742131678
5337,8,2,297.2896,421.1389307631347,147.67082333186227,420.08411428115886,0.0
5338,3,3,1114.836,43.268637811301396,547.0921283489231,78.8366552596077,22.25275025115802
5340,3,3,27870.9,3.972335032489084,170.0462130752864,196.55052583745052,4.611286994714917
5344,2,3,5759.986,108.58123771898057,199.3874637889745,70.60911638049122,24.12438117002368
5347,7,3,39019.26,123.2244669718493,118.43294824145819,146.81927051361302,19.652796149619444
5349,5,3,15979.316,11.630207992757638,174.2325516311211,20.403860157343406,15.482569269986275
5350,9,3,10033.524,346.01839141372466,354.0448998776502,283.6810959701696,4.485858105985495
5351,3,2,566.7083,42.72350977389955,19.54268183472873,42.72350977389955,5.979243469700373
5352,3,0,4459.344,135.8194189116157,35.07713242127093,124.48654949405116,3.072111928346412
5353,6,2,18394.794,91.88367066622219,208.85958277108185,63.77721769262542,25.970412256315562
5356,2,2,4087.732,86.36762074397247,105.87460234672919,86.36762074397247,0.0
5357,2,0,6781.919,344.63785157136203,135.43128427219494,299.8693172091852,46.42741727540539
5358,9,3,622.4501,12.91263697282722,44.33769068396005,12.91263697282722,17.7382200661547
5359,3,3,10219.33,11.05033274519954,85.82245607099487,10.391195222093819,10.933784933943812
5360,7,3,30657.99,4.03360388802397,319.97674994348944,4.133623552489905,40.73354606818647
5364,3,3,7246.434,59.00060508534267,102.72487129531574,50.05462890078072,21.47249443602191
5365,2,0,353.0314,167.59679707244172,36.993876465379564,167.59679707244172,0.0
5367,9,2,2647.7355,54.5693386986729,184.79904809222825,51.42791915317826,23.121494269348283
5368,4,1,5016.762,12.722583743059769,7.137073674214563,12.722583743059769,0.4116157525511476
5370,3,2,3019.3475,9.000097647918963,90.54804059486364,15.346747182628038,8.532732806674291
5371,7,0,269.4187,197.10865753193823,123.88523884941914,197.10865753193823,32.6859175253982
5372,4,3,6038.695,78.49530825401847,62.086096416527084,169.00339742543716,3.086743367896541
5373,8,2,743.224,145.360414722883,134.4291895848358,60.81421200607085,21.576221848325673
5374,3,3,7432.24,113.01769090112806,121.40673605803903,106.31035934469287,30.571933400966604
5377,7,2,19045.115,2.4758463958868195,119.13144131710413,1.9606323816369708,48.81377720040021
5378,1,0,21367.69,133.7929534339463,78.20485040732059,113.20105666658401,10.513498603967019
5379,9,2,2647.7355,204.74869609596584,180.45646931122843,0.8413350468730734,31.4416459340444
5381,9,2,14678.673999999999,136.18484654043004,164.9326090353938,2.7693518539208655,15.742329251674915
5382,5,1,24154.78,49.14809641172472,247.73572766963724,182.23381420402094,0.0
5384,9,3,6503.21,22.90882263128517,167.43777303823805,0.011446660034044728,53.0729800349366
5385,9,0,102.1933,76.46442646435727,161.99692152029536,82.10254154626577,16.335047561826464
5386,4,3,6967.725,163.82730835143465,20.22037322081454,162.9408261214385,1.9912621812715054
5387,6,0,19509.63,8.537450827360642,99.9618649866758,7.687633961945973,23.5818622063053
5389,3,2,13378.032,85.67212894542337,92.80019662084827,31.682086672837983,6.615331404873303
5390,5,0,204.3866,209.06910768122768,248.11802730707396,72.64593702816134,72.27455559219636
5392,5,2,7710.949,85.51169770491286,124.76855961568414,82.47131776659397,38.11555900097382
5393,9,1,1068.3845,6.536861897565905,138.67572957114223,7.91665272193672,19.731008788502646
5394,3,3,17094.152,144.01031820402676,249.30280250228267,108.3220148160611,14.787764146241361
5395,9,2,38554.745,15.112658962859177,239.89306633982403,0.4088122344214701,45.32877916440635
5396,3,0,585.2889,74.90702337939435,28.898549075507837,76.39669151593341,4.412922785653376
5397,5,2,445.9344,273.40908933466454,79.21344484749326,271.1686722710785,0.0
5399,9,1,668.9016,23.19150405978996,86.14271516169194,21.52395202224064,1.9094040408933093
5400,3,3,6038.695,111.83036034971134,104.56630116275123,51.56407659469472,4.601578133189373
5401,5,1,26477.355,423.8194472177829,369.7444854291526,383.72761295159586,53.34061983426971
5403,6,1,9661.912,83.08726488359655,119.87730792828583,63.73879117911652,60.06630086312109
5404,1,2,25083.81,242.46513906531743,146.9788680427734,6.235143268626257,11.635114319714589
5405,9,2,28799.93,9.672394293006963,249.64084982151,9.890315498544615,17.43118294603494
5407,4,2,4645.15,74.49580086584933,33.031226117563484,63.539968206193564,5.675614569604857
5408,4,0,246.19295,47.41648398948874,138.63922585922953,18.77279454996579,15.357503011357556
5410,3,0,102.1933,167.48585809441522,122.7673438473951,164.47752507258303,19.839511768384035
5413,3,0,6131.598,159.88773805180966,202.5974305556235,150.47969512172847,4.9335896808629665
5416,2,1,24619.295,0.8843569480767017,94.01378065456383,47.52296632763043,12.489431886615764
5418,5,0,4598.6985,315.30325337353605,117.10661179461971,315.30325337353605,26.136713390103743
5419,7,2,5016.762,208.79626739418777,221.7486099599702,129.03744913970408,28.708416980514524
5421,2,0,10776.748,173.73680693517193,86.70212943644967,151.7217025655606,12.125270130469787
5423,3,2,594.5792,172.67542971903492,268.35281153461136,201.95693809672457,9.303087047108274
5424,4,1,19974.145,268.9425725281858,115.23266703030342,272.28068773001297,12.18284104310848
5425,5,3,5109.665,15.536132963902723,147.91635068052406,15.536132963902723,10.689361460682845
5426,3,1,31587.02,56.085525966520436,16.75397046001807,55.938763243161276,0.28612143526043293
5427,7,0,278.709,229.07485685428173,63.21647309559433,226.69629497791604,7.9264365269869295
5429,5,1,3762.5715,135.62982456386544,66.43142861205428,135.62982456386544,18.865079389986345
5432,1,0,297.2896,23.65450606075692,21.7902005317374,221.0727758555967,0.0
5433,2,1,17279.958,4.258749200258474,13.462590591944727,5.7730378481244005,0.0
5434,2,0,22761.235,242.79748802048746,51.9766611961082,219.4322797143916,2.6975876307678384
5435,3,1,464.515,124.74516026393121,35.31640528292951,124.74516026393121,26.608978020085466
5436,3,3,15607.704,105.42875246051567,208.77202694259194,73.57828947448006,15.398762118502507
5437,2,1,42270.865,2.9535086823276506,324.91842785805306,269.86296264606847,0.0
5438,6,3,20438.66,306.0789717623856,250.17980630824135,230.32071491032193,68.80540846968441
5440,9,3,185.806,73.85371534288451,65.03019278171857,4.369109016931638,13.970107784463364
5441,3,0,7896.755,165.3447880250812,153.73707301290213,123.42435142295793,23.760938725463816
5442,2,2,21832.204999999998,166.84048362013826,341.8934093006181,149.96696378986917,7.100287087034958
5444,3,1,4227.0865,220.6821763481774,124.82143433781162,205.26835770027418,13.08545290639309
5446,5,2,287.9993,14.27503465459812,88.40646487682436,14.183449744495908,37.77470497671349
5449,1,3,18023.182,22.82426518075443,424.5432909682652,67.68938367647844,14.096681697105428
5450,4,3,250.8381,122.39697593387928,100.03663717752606,119.81371613004565,7.960085501365223
5452,7,3,7153.531,99.11586721662351,107.33454569498616,73.79359374803856,33.42686929741411
5453,2,2,18208.988,91.21216003728487,267.6255813887076,66.77687249933935,16.78228111748989
5454,8,0,30657.99,15.611852715621605,99.34923979034502,48.92296080118103,0.0
5455,3,1,222.9672,120.94834669404291,27.403133734468568,120.94834669404291,2.2857643142130324
5457,7,2,46451.592903,2.528715367098076,420.5860505321496,340.44883002584083,2.575043602977819
5458,5,3,1114.836,50.332030722007545,192.61039291877907,49.17876470171398,37.044366199153956
5459,4,2,6967.725,166.86963830863013,34.73027422867578,170.19701714002775,12.922636242676052
5460,7,0,10405.136,111.29964412103791,79.29334128837912,86.44104180916041,19.185633092445883
5461,7,3,12077.39,8.714267405706035,90.10059292612063,8.256875926338392,24.076399287677223
5463,4,2,31587.02,81.82957070825294,175.5968749188749,72.51576037011405,11.452549046380444
5465,3,2,23225.75,210.0692599704208,162.0619786228647,120.9841428935987,10.070010790781785
5466,1,0,1927.73725,24.386131333510313,40.40229030175145,167.02565400808646,11.497763327963915
5467,2,3,12820.614,123.62381733651759,120.78368477515976,110.41186300601518,18.536813088437107
5469,4,1,4645.15,24.261268047102895,113.4208798424163,30.405781074669285,7.152152595933395
